CODUSU,COMPONENTE,Edad,Genero,adulto_equiv,ad_equiv_hogar
TQRMNORYYHLOPMCDEIJAH00797113,3,5,2,0.6,1.96
TQRMNORYYHLOPMCDEIJAH00797113,4,5,2,0.6,1.96
TQRMNOPXPHLMPNCDEIJAH00719247,1,68,1,0.83,0.83
TQRMNOTRWHMMLOCDEIJAH00802303,2,38,2,0.77,2.91
TQRMNOTRWHMMLOCDEIJAH00802303,3,9,1,0.69,2.91
TQRMNOTRWHMMLOCDEIJAH00802303,4,9,1,0.69,2.91
TQRMNOTRWHMMLOCDEIJAH00802303,5,13,2,0.76,2.91
TQRMNOPTVHLLLQCDEIJAH00719310,1,73,2,0.67,0.67
TQRMNOPQWHJMTQCDEIJAH00802319,1,63,2,0.67,0.67
TQRMNOQQQHLNTPCDEIJAH00780165,1,57,1,1.0,1.76
TQRMNOQQQHLNTPCDEIJAH00780165,3,53,2,0.76,1.76
TQRMNOPXUHMMLSCDEIJAH00802332,2,56,2,0.76,1.76
TQRMNOQTSHKOKMCDEIJAH00780337,3,20,1,1.02,3.18
TQRMNOQTSHKOKMCDEIJAH00780337,4,17,2,0.77,3.18
TQRMNOQTSHKOKMCDEIJAH00780337,5,76,2,0.63,3.18
TQRMNOSRVHKMKRCDEIJAH00786169,2,16,2,0.77,1.28
TQRMNOSRVHKMKRCDEIJAH00786169,3,3,2,0.51,1.28
TQRMNOTVWHLLNRCDEIJAH00802336,1,35,2,0.77,1.77
TQRMNOTVWHLLNRCDEIJAH00802336,2,35,1,1.0,1.77
TQRMNOPVYHMMNPCDEIIAD00801767,1,68,2,0.67,0.67
TQRMNOPPUHJNNRCDEIIAD00793877,2,18,2,0.76,0.76
TQRMNOTPPHMMTRCDEIJAH00802321,1,77,2,0.63,0.63
TQRMNORYUHKLSRCDEIJAH00780877,1,63,1,0.83,0.83
TQRMNOTYUHJLNNCDEIIAD00795726,1,33,1,1.0,2.23
TQRMNOTYUHJLNNCDEIIAD00795726,2,38,2,0.77,2.23
TQRMNOTYUHJLNNCDEIIAD00795726,3,2,2,0.46,2.23
TQRMNOPYSHMMNPCDEIIAD00801774,1,88,2,0.63,0.63
TQRMNOQTWHJKNOCDEIIAD00801775,1,75,1,0.83,1.5
TQRMNOSPSHKKLUCDEIJAH00780629,1,51,2,0.76,0.76
TQRMNORSXHKMTLCDEIJAH00780145,1,67,2,0.67,1.69
TQRMNORSXHKMTLCDEIJAH00780145,2,29,1,1.02,1.69
TQRMNOSPPHKOTNCDEIJAH00785772,1,33,2,0.77,2.22
TQRMNOSPPHKOTNCDEIJAH00785772,2,9,1,0.69,2.22
TQRMNOSPPHKOTNCDEIJAH00785772,3,13,2,0.76,2.22
TQRMNORTXHKOMLCDEIJAH00802305,3,17,1,1.04,2.39
TQRMNORTXHKOMLCDEIJAH00802305,4,9,2,0.69,2.39
TQRMNORTXHKOMLCDEIJAH00802305,5,7,2,0.66,2.39
TQRMNOQTWHJKNOCDEIIAD00801775,2,73,2,0.67,1.5
TQRMNOUQTHMNNSCDEIIAD00801776,1,59,2,0.76,1.52
TQRMNOUQTHMNNSCDEIIAD00801776,2,28,2,0.76,1.52
TQRMNOPQTHLNNTCDEIIAD00801777,1,59,1,1.0,1.0
TQRMNOTQXHKNNPCDEIIAD00779826,1,31,1,1.0,2.22
TQRMNOTQXHKNNPCDEIIAD00779826,2,28,2,0.76,2.22
TQRMNOTQXHKNNPCDEIIAD00779826,3,2,2,0.46,2.22
TQRMNOQQRHMNMLCDEIJAH00802339,1,70,2,0.67,4.02
TQRMNOQQRHMNMLCDEIJAH00802339,2,33,2,0.77,4.02
TQRMNOQQRHMNMLCDEIJAH00802339,3,19,1,1.02,4.02
TQRMNOQQRHMNMLCDEIJAH00802339,4,11,1,0.82,4.02
TQRMNOQQRHMNMLCDEIJAH00802339,5,80,1,0.74,4.02
TQRMNORRTHLMNQCDEIJAH00719051,1,65,2,0.67,0.67
TQRMNOSYXHLMSLCDEIJAH00719266,1,62,1,0.83,2.61
TQRMNOSYXHLMSLCDEIJAH00719266,2,24,2,0.76,2.61
TQRMNOSYXHLMSLCDEIJAH00719266,3,24,1,1.02,2.61
TQRMNORUYHLNMQCDEIJAH00719197,1,48,1,1.0,2.52
TQRMNORUYHLNMQCDEIJAH00719197,2,53,2,0.76,2.52
TQRMNORUYHLNMQCDEIJAH00719197,3,14,2,0.76,2.52
TQRMNORWXHJMMUCDEIJAH00793137,1,29,1,1.02,2.73
TQRMNORWXHJMMUCDEIJAH00793137,3,3,2,0.51,2.73
TQRMNORWXHJMMUCDEIJAH00793137,4,2,1,0.46,2.73
TQRMNORWXHJMMUCDEIJAH00793137,5,12,2,0.74,2.73
TQRMNORXQHJMMUCDEIJAH00793138,1,28,2,0.76,1.73
TQRMNORXQHJMMUCDEIJAH00793138,2,5,1,0.6,1.73
TQRMNORXQHJMMUCDEIJAH00793138,3,1,1,0.37,1.73
TQRMNOPQQHMLMOCDEIJAH00802306,1,66,2,0.67,2.63
TQRMNORVQHJMLOCDEIJAH00793175,1,79,2,0.63,4.55
TQRMNORVQHJMLOCDEIJAH00793175,2,35,2,0.77,4.55
TQRMNORVQHJMLOCDEIJAH00793175,3,39,1,1.0,4.55
TQRMNORVQHJMLOCDEIJAH00793175,4,14,1,0.96,4.55
TQRMNORVQHJMLOCDEIJAH00793175,5,8,1,0.68,4.55
TQRMNORVQHJMLOCDEIJAH00793175,6,3,2,0.51,4.55
TQRMNORWRHMOKUCDEIJAH00802326,1,35,1,1.0,3.02
TQRMNORWRHMOKUCDEIJAH00802326,2,27,2,0.76,3.02
TQRMNORWRHMOKUCDEIJAH00802326,3,5,1,0.6,3.02
TQRMNORWRHMOKUCDEIJAH00802326,4,7,2,0.66,3.02
TQRMNOQUSHKMLMCDEIJAH00786195,1,80,2,0.63,0.63
TQRMNOPRSHKOLOCDEIJAH00780122,1,33,2,0.77,1.46
TQRMNOQRSHLMMSCDEIJAH00719201,1,32,1,1.0,2.45
TQRMNOQRSHLMMSCDEIJAH00719201,2,29,2,0.76,2.45
TQRMNOQRSHLMMSCDEIJAH00719201,3,9,2,0.69,2.45
TQRMNOQRTHMNNTCDEIIAD00801795,2,40,2,0.77,0.77
TQRMNOUWUHJNNPCDEIIAD00793638,1,67,2,0.67,0.67
TQRMNOTPYHLMOLCDEIIAD00718502,1,68,1,0.83,1.46
TQRMNOTPYHLMOLCDEIIAD00718502,2,94,2,0.63,1.46
TQRMNOPQQHMLMOCDEIJAH00802306,2,33,2,0.77,2.63
TQRMNOPQQHMLMOCDEIJAH00802306,3,3,1,0.51,2.63
TQRMNOPQQHMLMOCDEIJAH00802306,4,8,1,0.68,2.63
TQRMNOPTSHKLMRCDEIJAH00786252,1,27,1,1.02,1.02
TQRMNOPRSHKOLOCDEIJAH00780122,2,9,1,0.69,1.46
TQRMNOPRTHLOKTCDEIJAH00719104,2,56,2,0.76,0.76
TQRMNOQVPHLMKUCDEIJAH00719088,1,85,2,0.63,0.63
TQRMNOPQRHLMLLCDEIJAH00793896,1,57,2,0.76,2.61
TQRMNOPQRHLMLLCDEIJAH00793896,2,24,1,1.02,2.61
TQRMNOPQRHLMLLCDEIJAH00793896,3,65,1,0.83,2.61
TQRMNOPUTHJOLTCDEIJAH00793972,1,63,1,0.83,3.36
TQRMNOPUTHJOLTCDEIJAH00793972,2,49,2,0.76,3.36
TQRMNOPUTHJOLTCDEIJAH00793972,3,30,2,0.77,3.36
TQRMNOPUTHJOLTCDEIJAH00793972,4,32,1,1.0,3.36
TQRMNORQRHLMOLCDEIIAD00780097,1,65,2,0.67,0.67
TQRMNOPSWHLNKSCDEIIAD00718487,2,20,1,1.02,1.78
TQRMNOPSWHLNKSCDEIIAD00718487,3,13,2,0.76,1.78
TQRMNOPPQHLNKTCDEIIAD00780107,2,36,1,1.0,1.37
TQRMNOPPQHLNKTCDEIIAD00780107,3,1,2,0.37,1.37
TQRMNOPPYHLKMUCDEIJAH00719204,1,81,2,0.63,1.37
TQRMNOPPYHLKMUCDEIJAH00719204,2,76,1,0.74,1.37
TQRMNORVSHKNRTCDEIJAH00780442,1,83,1,0.74,1.37
TQRMNORVSHKNRTCDEIJAH00780442,2,78,2,0.63,1.37
TQRMNOSPUHKMPSCDEIJAH00785864,1,43,2,0.77,2.2
TQRMNOSPUHKMPSCDEIJAH00785864,2,7,1,0.66,2.2
TQRMNOSPUHKMPSCDEIJAH00785864,3,15,2,0.77,2.2
TQRMNOQUSHJOPQCDEIJAH00793462,1,48,2,0.76,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,2,83,1,0.74,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,3,9,2,0.69,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,4,8,2,0.68,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,5,7,1,0.66,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,6,23,1,1.02,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,7,26,2,0.76,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,8,28,1,1.02,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,9,8,2,0.68,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,10,8,2,0.68,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,11,6,1,0.64,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,12,4,2,0.55,9.57
TQRMNOQUSHJOPQCDEIJAH00793462,13,9,2,0.69,9.57
TQRMNORWPHMOTSCDEIJAH00802328,1,25,1,1.02,1.02
TQRMNOXRRHKOONCDEIIAD00779926,1,29,2,0.76,0.76
TQRMNOQPXHLNOMCDEIIAD00795727,1,58,2,0.76,0.76
TQRMNOSSUHJMOMCDEIIAD00795206,1,37,1,1.0,2.14
TQRMNOSSUHJMOMCDEIIAD00795206,2,37,2,0.77,2.14
TQRMNOSSUHJMOMCDEIIAD00795206,3,1,1,0.37,2.14
TQRMNOPPYHJLONCDEIIAD00796092,1,69,2,0.67,1.5
TQRMNOPPYHJLONCDEIIAD00796092,2,73,1,0.83,1.5
TQRMNOQXYHMONQCDEIIAD00801749,1,37,2,0.77,2.57
TQRMNOQXYHMONQCDEIIAD00801749,2,35,2,0.77,2.57
TQRMNOQXYHMONQCDEIIAD00801749,3,7,1,0.66,2.57
TQRMNOQXYHMONQCDEIIAD00801749,4,1,2,0.37,2.57
TQRMNOSRQHLLOQCDEIIAD00718470,1,46,2,0.76,0.76
TQRMNOSRPHKNQLCDEIJAH00802310,2,55,2,0.76,2.29
TQRMNOSRPHKNQLCDEIJAH00802310,3,17,2,0.77,2.29
TQRMNOSRPHKNQLCDEIJAH00802310,4,13,2,0.76,2.29
TQRMNORRQHJMQTCDEIJAH00796919,1,51,1,1.0,3.26
TQRMNORRQHJMQTCDEIJAH00796919,2,48,2,0.76,3.26
TQRMNORRQHJMQTCDEIJAH00796919,3,24,2,0.76,3.26
TQRMNORRQHJMQTCDEIJAH00796919,4,12,2,0.74,3.26
TQRMNOQQXHLMQQCDEIJAH00719231,1,73,1,0.83,2.26
TQRMNOQQXHLMQQCDEIJAH00719231,2,75,2,0.67,2.26
TQRMNOQQXHLMQQCDEIJAH00719231,3,50,2,0.76,2.26
TQRMNOSQTHLLTTCDEIJAH00796276,1,33,1,1.0,1.0
TQRMNOQXSHKMTTCDEIJAH00780127,3,14,2,0.76,1.45
TQRMNOQXSHKMTTCDEIJAH00780127,4,9,1,0.69,1.45
TQRMNOPVSHLLROCDEIJAH00796344,1,52,1,1.0,1.0
TQRMNOPRUHJMPLCDEIJAH00793443,2,18,1,1.02,1.02
TQRMNORYWHJMPLCDEIJAH00793506,2,39,2,0.77,2.06
TQRMNORYWHJMPLCDEIJAH00793506,3,9,2,0.69,2.06
TQRMNORYWHJMPLCDEIJAH00793506,4,5,2,0.6,2.06
TQRMNOQQXHLLOQCDEIIAD00718247,1,29,2,0.76,0.76
TQRMNOPQVHLOLNCDEIJAH00780380,1,39,2,0.77,2.33
TQRMNOPQVHLOLNCDEIJAH00780380,3,15,2,0.77,2.33
TQRMNOPQVHLOLNCDEIJAH00780380,4,10,1,0.79,2.33
TQRMNORTTHJNMMCDEIJAH00793897,1,72,2,0.67,1.41
TQRMNORTTHJNMMCDEIJAH00793897,2,77,1,0.74,1.41
TQRMNORPSHLMLOCDEIJAH00719307,2,24,2,0.76,0.76
TQRMNOYQXHJLMOCDEIJAH00802335,1,37,1,1.0,2.42
TQRMNORQRHLLKNCDEIJAH00795959,1,33,2,0.77,1.37
TQRMNORQRHLLKNCDEIJAH00795959,2,5,1,0.6,1.37
TQRMNORVXHKOKTCDEIJAH00780626,1,36,1,1.0,1.77
TQRMNORVXHKOKTCDEIJAH00780626,2,35,2,0.77,1.77
TQRMNOTTYHLMNTCDEIJAH00719599,3,27,2,0.76,1.78
TQRMNOTTYHLMNTCDEIJAH00719599,4,26,1,1.02,1.78
TQRMNOQQVHLMNUCDEIJAH00718811,1,52,2,0.76,1.78
TQRMNOQQVHLMNUCDEIJAH00718811,2,20,1,1.02,1.78
TQRMNOTWXHJMOSCDEIJAH00796083,1,28,2,0.76,2.95
TQRMNOTWXHJMOSCDEIJAH00796083,2,32,1,1.0,2.95
TQRMNOTWXHJMOSCDEIJAH00796083,3,6,1,0.64,2.95
TQRMNOPRTHKLNOCDEIIAD00780004,1,80,1,0.74,1.41
TQRMNOPRTHKLNOCDEIIAD00780004,2,74,2,0.67,1.41
TQRMNORVRHJMLOCDEIJAH00802360,1,44,1,1.0,3.45
TQRMNORVRHJMLOCDEIJAH00802360,2,73,2,0.67,3.45
TQRMNORVRHJMLOCDEIJAH00802360,3,20,1,1.02,3.45
TQRMNORVRHJMLOCDEIJAH00802360,4,18,2,0.76,3.45
TQRMNORQTHJMLQCDEIJAH00793388,1,34,1,1.0,2.92
TQRMNORQTHJMLQCDEIJAH00793388,2,33,2,0.77,2.92
TQRMNORQTHJMLQCDEIJAH00793388,3,9,1,0.69,2.92
TQRMNORQTHJMLQCDEIJAH00793388,4,2,1,0.46,2.92
TQRMNOSRXHLOLSCDEIJAH00780437,2,27,2,0.76,1.36
TQRMNOSRXHLOLSCDEIJAH00780437,3,5,2,0.6,1.36
TQRMNOPURHKLRQCDEIJAH00780711,1,92,2,0.63,0.63
TQRMNOPTXHMORPCDEIJAH00802311,1,51,2,0.76,2.8
TQRMNOPTXHMORPCDEIJAH00802311,3,22,1,1.02,2.8
TQRMNOPTXHMORPCDEIJAH00802311,4,22,1,1.02,2.8
TQRMNOPYWHLMRLCDEIJAH00719238,1,73,1,0.83,1.5
TQRMNOPYWHLMRLCDEIJAH00719238,2,69,2,0.67,1.5
TQRMNOQWPHJOPOCDEIJAH00793507,1,41,2,0.77,2.29
TQRMNOQWPHJOPOCDEIJAH00793507,3,13,2,0.76,2.29
TQRMNOQWPHJOPOCDEIJAH00793507,4,19,2,0.76,2.29
TQRMNOQTRHKMTOCDEIJAH00802330,1,74,1,0.83,1.5
TQRMNOQTRHKMTOCDEIJAH00802330,2,68,2,0.67,1.5
TQRMNOSVWHKMTTCDEIJAH00786117,2,38,1,1.0,3.76
TQRMNOSVWHKMTTCDEIJAH00786117,4,22,1,1.02,3.76
TQRMNOSVWHKMTTCDEIJAH00786117,5,20,1,1.02,3.76
TQRMNOSVWHKMTTCDEIJAH00786117,6,11,2,0.72,3.76
TQRMNOYQXHJLMOCDEIJAH00802335,3,14,2,0.76,2.42
TQRMNOYQXHJLMOCDEIJAH00802335,4,7,1,0.66,2.42
TQRMNOPTWHLLLQCDEIJAH00719095,2,65,1,0.83,0.83
TQRMNOQVVHLLNQCDEIIAD00718444,1,60,1,1.0,1.0
TQRMNOQWVHMMKOCDEIJAH00802342,1,72,1,0.83,1.59
TQRMNOQWVHMMKOCDEIJAH00802342,3,27,2,0.76,1.59
TQRMNORWWHMMKOCDEIJAH00802343,1,72,2,0.67,0.67
TQRMNOQYUHJMKOCDEIJAH00795458,1,62,2,0.67,1.67
TQRMNOQYUHJMKOCDEIJAH00795458,2,37,1,1.0,1.67
TQRMNOSRQHLLKOCDEIJAH00780617,1,64,2,0.67,0.67
TQRMNOTPQHJOKPCDEIJAH00795563,1,58,1,1.0,2.4
TQRMNOTPQHJOKPCDEIJAH00795563,3,35,2,0.77,2.4
TQRMNOTPQHJOKPCDEIJAH00795563,4,85,2,0.63,2.4
TQRMNOTRUHKMKQCDEIJAH00780378,1,68,1,0.83,1.5
TQRMNOTRUHKMKQCDEIJAH00780378,2,74,2,0.67,1.5
TQRMNOPSWHKKLLCDEIIAD00779838,1,80,1,0.74,1.5
TQRMNOPSWHKKLLCDEIIAD00779838,2,51,2,0.76,1.5
TQRMNOTWXHJMOSCDEIJAH00796083,4,4,1,0.55,2.95
TQRMNORVVHLOONCDEIJAH00796084,1,46,2,0.76,2.22
TQRMNORVVHLOONCDEIJAH00796084,2,15,2,0.77,2.22
TQRMNORVVHLOONCDEIJAH00796084,3,9,1,0.69,2.22
TQRMNORTYHJOPMCDEIJAH00795514,1,55,2,0.76,0.76
TQRMNORTPHKMOPCDEIJAH00780542,1,37,2,0.77,2.14
TQRMNORTPHKMOPCDEIJAH00780542,2,11,1,0.82,2.14
TQRMNORTPHKMOPCDEIJAH00780542,3,4,2,0.55,2.14
TQRMNOPSQHLLOPCDEIJAH00780727,1,58,2,0.76,1.76
TQRMNOPSQHLLOPCDEIJAH00780727,2,58,1,1.0,1.76
TQRMNORPWHLKQLCDEIJAH00719087,1,71,1,0.83,1.5
TQRMNORPWHLKQLCDEIJAH00719087,2,63,2,0.67,1.5
TQRMNOPTXHMLKRCDEIJAH00802362,1,95,2,0.63,0.63
TQRMNOSWVHLMLTCDEIJAH00802368,3,7,1,0.66,0.66
TQRMNOTXUHKMLRCDEIJAH00780910,1,39,2,0.77,3.09
TQRMNOTXUHKMLRCDEIJAH00780910,2,43,1,1.0,3.09
TQRMNOTXUHKMLRCDEIJAH00780910,3,11,2,0.72,3.09
TQRMNOTXUHKMLRCDEIJAH00780910,4,5,2,0.6,3.09
TQRMNOTTYHJNMQCDEIJAH00795515,2,35,1,1.0,4.27
TQRMNOTTYHJNMQCDEIJAH00795515,3,12,2,0.74,4.27
TQRMNOTTYHJNMQCDEIJAH00795515,4,10,1,0.79,4.27
TQRMNOTTYHJNMQCDEIJAH00795515,5,6,2,0.64,4.27
TQRMNOTTYHJNMQCDEIJAH00795515,6,4,2,0.55,4.27
TQRMNOTTYHJNMQCDEIJAH00795515,7,4,2,0.55,4.27
TQRMNORSPHMMLSCDEIJAH00802369,1,26,1,1.02,1.02
TQRMNOQWTHKKTUCDEIJAH00780742,1,56,2,0.76,1.78
TQRMNOQWTHKKTUCDEIJAH00780742,2,21,1,1.02,1.78
TQRMNOPRXHKMKQCDEIIAD00779795,1,44,2,0.77,0.77
TQRMNOSXVHMLKSCDEIIAD00801781,1,27,2,0.76,1.52
TQRMNOSXVHMLKSCDEIIAD00801781,2,26,2,0.76,1.52
TQRMNORUSHJKKQCDEIJAH00802344,1,63,2,0.67,0.67
TQRMNOSVTHMOKQCDEIJAH00802345,1,36,1,1.0,1.76
TQRMNOSVTHMOKQCDEIJAH00802345,2,29,2,0.76,1.76
TQRMNORPVHMLNUCDEIIAD00801783,1,56,2,0.76,1.78
TQRMNOSXUHLMLUCDEIIAD00718473,1,35,1,1.0,1.0
TQRMNOPUYHLLMLCDEIIAD00779989,1,45,1,1.0,1.0
TQRMNORUQHMKLPCDEIIAD00801790,1,43,2,0.77,1.92
TQRMNORUQHMKLPCDEIIAD00801790,2,6,2,0.64,1.92
TQRMNORUQHMKLPCDEIIAD00801790,3,3,2,0.51,1.92
TQRMNOPPQHMKLSCDEIIAD00801791,1,34,2,0.77,1.41
TQRMNOPPQHMKLSCDEIIAD00801791,2,6,2,0.64,1.41
TQRMNOUQPHJOLOCDEIIAD00801792,1,21,1,1.02,1.78
TQRMNOUQPHJOLOCDEIIAD00801792,2,22,2,0.76,1.78
TQRMNORRRHLMRLCDEIJAH00780594,1,46,1,1.0,3.8
TQRMNORRRHLMRLCDEIJAH00780594,2,46,2,0.76,3.8
TQRMNORVRHMMONCDEIJAH00802357,2,31,2,0.77,3.1
TQRMNORVRHMMONCDEIJAH00802357,3,8,2,0.68,3.1
TQRMNORVRHMMONCDEIJAH00802357,4,6,1,0.64,3.1
TQRMNORVRHMMONCDEIJAH00802357,5,4,2,0.55,3.1
TQRMNORVRHMMONCDEIJAH00802357,6,2,2,0.46,3.1
TQRMNOTQRHMMOPCDEIIAD00801793,1,44,2,0.77,0.77
TQRMNOPSVHKNOQCDEIIAD00801794,1,42,2,0.77,3.21
TQRMNOPSVHKNOQCDEIIAD00801794,3,18,1,1.02,3.21
TQRMNOPSVHKNOQCDEIIAD00801794,4,13,2,0.76,3.21
TQRMNOPSVHKNOQCDEIIAD00801794,5,7,2,0.66,3.21
TQRMNOPTPHMNRRCDEIJAH00802363,1,64,1,0.83,5.34
TQRMNOPTPHMNRRCDEIJAH00802363,2,60,2,0.76,5.34
TQRMNOPTPHMNRRCDEIJAH00802363,3,32,2,0.77,5.34
TQRMNOPTPHMNRRCDEIJAH00802363,4,32,2,0.77,5.34
TQRMNOPTPHMNRRCDEIJAH00802363,5,21,1,1.02,5.34
TQRMNOPTPHMNRRCDEIJAH00802363,6,8,2,0.68,5.34
TQRMNOPTPHMNRRCDEIJAH00802363,7,3,1,0.51,5.34
TQSMNOSQUHLMROCDEIJAH00793999,1,26,2,0.76,1.52
TQSMNOSQUHLMROCDEIJAH00793999,2,22,2,0.76,1.52
TQRMNOQRWHMMRSCDEIJAH00802364,1,80,2,0.63,1.37
TQRMNOPYRHJLMTCDEIJAH00795568,1,59,1,1.0,1.0
TQRMNOPSXHLMMOCDEIJAH00719606,1,80,1,0.74,1.41
TQRMNOPSXHLMMOCDEIJAH00719606,2,73,2,0.67,1.41
TQRMNOSRTHKMKRCDEIJAH00786210,2,15,2,0.77,5.39
TQRMNOSRTHKMKRCDEIJAH00786210,3,14,2,0.76,5.39
TQRMNOPVVHLMKOCDEIIAD00718352,1,34,1,1.0,1.77
TQRMNOPVVHLMKOCDEIIAD00718352,2,33,2,0.77,1.77
TQRMNOVQSHKNKPCDEIIAD00780066,1,27,2,0.76,1.78
TQRMNOVQSHKNKPCDEIIAD00780066,2,29,1,1.02,1.78
TQRMNOSQXHKOMRCDEIIAD00801753,1,67,2,0.67,3.27
TQRMNOSQXHKOMRCDEIIAD00801753,2,69,1,0.83,3.27
TQRMNOQXYHJLKTCDEIIAD00793153,1,71,2,0.67,2.17
TQRMNOQXYHJLKTCDEIIAD00793153,2,72,1,0.83,2.17
TQRMNORVTHMKLMCDEIIAD00801771,1,67,1,0.83,1.46
TQRMNORPVHMLNUCDEIIAD00801783,2,22,1,1.02,1.78
TQRMNOPYXHLNNSCDEIIAD00718446,1,65,2,0.67,0.67
TQRMNOPRYHJNNUCDEIIAD00793642,1,65,2,0.67,0.67
TQRMNOPVWHLOOOCDEIIAD00718448,1,79,1,0.74,1.41
TQRMNOPVWHLOOOCDEIIAD00718448,2,74,2,0.67,1.41
TQRMNORRRHLMRLCDEIJAH00780594,3,23,1,1.02,3.8
TQRMNORRRHLMRLCDEIJAH00780594,4,20,1,1.02,3.8
TQRMNORWYHLNRMCDEIJAH00719242,1,50,1,1.0,5.8
TQRMNORWYHLNRMCDEIJAH00719242,2,46,2,0.76,5.8
TQRMNORWYHLNRMCDEIJAH00719242,3,12,1,0.85,5.8
TQRMNORWYHLNRMCDEIJAH00719242,4,6,1,0.64,5.8
TQRMNORWYHLNRMCDEIJAH00719242,7,18,2,0.76,5.8
TQRMNORWYHLNRMCDEIJAH00719242,8,16,1,1.03,5.8
TQRMNORWYHLNRMCDEIJAH00719242,9,14,2,0.76,5.8
TQRMNOSYYHLORNCDEIJAH00802346,1,65,2,0.67,2.5
TQRMNOSYYHLORNCDEIJAH00802346,2,71,1,0.83,2.5
TQRMNOSYYHLORNCDEIJAH00802346,3,40,1,1.0,2.5
TQSMNORSTHKNOQCDEIIAD00785555,1,44,1,1.0,3.57
TQSMNORSTHKNOQCDEIIAD00785555,2,53,2,0.76,3.57
TQSMNORSTHKNOQCDEIIAD00785555,3,14,1,0.96,3.57
TQSMNORSTHKNOQCDEIIAD00785555,4,12,1,0.85,3.57
TQRMNOSXYHKOKMCDEIJAH00780506,1,42,1,1.0,3.49
TQRMNOSXYHKOKMCDEIJAH00780506,2,44,2,0.77,3.49
TQRMNOSXYHKOKMCDEIJAH00780506,3,9,2,0.69,3.49
TQRMNOSXYHKOKMCDEIJAH00780506,4,16,1,1.03,3.49
TQRMNOPPXHKMKNCDEIJAH00780566,1,75,2,0.67,0.67
TQRMNOUSQHKMKPCDEIJAH00786110,1,48,1,1.0,2.47
TQRMNOUSQHKMKPCDEIJAH00786110,2,41,2,0.77,2.47
TQRMNOUSQHKMKPCDEIJAH00786110,3,10,2,0.7,2.47
TQRMNOSRVHKMKQCDEIJAH00780453,1,35,1,1.0,3.02
TQRMNOSRVHKMKQCDEIJAH00780453,2,30,2,0.77,3.02
TQRMNOSRVHKMKQCDEIJAH00780453,3,10,1,0.79,3.02
TQRMNOQRWHMMRSCDEIJAH00802364,2,80,1,0.74,1.37
TQRMNOSPRHLORPCDEIJAH00802365,1,30,1,1.0,1.77
TQRMNOSPRHLORPCDEIJAH00802365,2,30,2,0.77,1.77
TQRMNORVYHLKRTCDEIJAH00719244,2,39,2,0.77,2.05
TQRMNORVYHLKRTCDEIJAH00719244,3,11,1,0.82,2.05
TQRMNORVYHLKRTCDEIJAH00719244,4,2,1,0.46,2.05
TQRMNOSRTHKMKRCDEIJAH00786210,4,12,2,0.74,5.39
TQRMNOSRTHKMKRCDEIJAH00786210,5,10,1,0.79,5.39
TQRMNOSRTHKMKRCDEIJAH00786210,6,8,1,0.68,5.39
TQRMNOSRTHKMKRCDEIJAH00786210,7,6,2,0.64,5.39
TQRMNOSRTHKMKRCDEIJAH00786210,8,4,1,0.55,5.39
TQRMNOSRTHKMKRCDEIJAH00786210,9,2,1,0.46,5.39
TQRMNOSUSHJLKTCDEIJAH00802373,1,31,1,1.0,1.0
TQRMNOPYQHLKKUCDEIIAD00718435,2,60,2,0.76,0.76
TQRMNOPQRHLMRUCDEIJAH00719066,1,36,2,0.77,2.28
TQRMNOPQRHLMRUCDEIJAH00719066,2,31,1,1.0,2.28
TQRMNOSQXHKOMRCDEIIAD00801753,3,30,2,0.77,3.27
TQRMNOSQXHKOMRCDEIIAD00801753,4,34,1,1.0,3.27
TQRMNOSTSHKOMRCDEIIAD00801754,1,58,2,0.76,1.78
TQRMNOSTSHKOMRCDEIIAD00801754,3,20,1,1.02,1.78
TQRMNOSRWHMLMRCDEIIAD00801755,1,71,2,0.67,0.67
TQRMNORSWHKKMTCDEIIAD00779810,1,77,1,0.74,1.37
TQRMNORSWHKKMTCDEIIAD00779810,2,87,2,0.63,1.37
TQRMNORVTHMKLMCDEIIAD00801771,2,89,2,0.63,1.46
TQRMNOSRVHKMKQCDEIJAH00780453,4,2,1,0.46,3.02
TQRMNOTVRHLMNSCDEIJAH00780760,1,34,2,0.77,3.26
TQRMNOTVRHLMNSCDEIJAH00780760,2,41,1,1.0,3.26
TQRMNOTVRHLMNSCDEIJAH00780760,3,12,1,0.85,3.26
TQRMNOTVRHLMNSCDEIJAH00780760,4,6,2,0.64,3.26
TQTMNORTQHLMNUCDEIJAH00793701,1,37,1,1.0,3.58
TQTMNORTQHLMNUCDEIJAH00793701,2,33,2,0.77,3.58
TQTMNORTQHLMNUCDEIJAH00793701,3,12,1,0.85,3.58
TQTMNORTQHLMNUCDEIJAH00793701,4,14,1,0.96,3.58
TQRMNOQRRHKNNUCDEIJAH00786118,1,63,2,0.67,2.47
